id,Длинна,Диаметр,Цвет
70239202157978964,64.0,3.9,Черный
70239202173063617,30.0,3.0,Белый
70239202173057700,20.0,4.0,Белый
70239202157971910,19.0,4.2,Цинк
70239201976584302,29.0,4.8,Цинк
70239202173064899,19.0,5.5,Зеленый
70239202187492069,51.0,3.5,None
70239202186339383,25.0,4.2,None
70239202157981808,152.0,4.8,Черный
70239202186110535,28.0,4.8,None
70239202173040829,140.0,6.0,Желтый
70239202164412939,19.0,4.2,None
70239202148999402,150.0,6.0,None
70239202148999329,20.0,3.5,None
70239202173122998,45.0,6.0,Желтый
70239202149110334,100.0,4.8,None
70239202149070786,32.0,4.2,None
70239202188624869,28.0,4.8,RAL-8017
70239202157984206,150.0,5.0,Черный
70239202158260495,40.0,4.5,None
70239202013061683,8.0,3.0,None
70239201931544769,25.0,4.2,RAL-5005
70239202173113422,45.0,3.5,Желтый
70239201931568732,19.0,3.5,Черный
70239202173192366,13.0,3.9,Желтый
70239202186339728,25.0,4.2,None
70239202173055912,16.0,4.2,Цинк
70239202157975353,45.0,3.9,Черный
70239202187141825,13.0,4.2,Цинк
70239202173056629,35.0,5.0,Белый
70239201931544613,19.0,5.5,RAL-1014
70239202188959770,40.0,4.0,None
70239202157971469,25.0,3.5,Черный
70239202173052270,40.0,3.0,Белый
70239201931546913,19.0,4.2,RAL-3005
70239202156155390,16.0,3.5,None
70239202148960430,110.0,4.8,None
70239202173059666,19.0,5.5,Синий
70239202173060082,25.0,4.5,Белый
70239202173084565,30.0,3.5,Желтый
70239202188135859,13.0,4.2,Цинк
70239202187641962,70.0,4.8,None
70239202173081459,13.0,4.2,Цинк
70239202186337002,50.0,4.2,Цинк
70239202173046639,38.0,4.8,Красный
70239202173112370,16.0,4.2,Красный
70239202157983739,19.0,5.5,Цинк
70239202188968409,51.0,4.8,RAL-8017
70239202148999337,76.0,4.8,None
70239202156258766,130.0,6.0,Цинк
70239202173102987,16.0,4.2,Белый
70239201940762311,38.0,4.2,None
70239201942563697,19.0,4.2,Цинк
70239202149000379,40.0,4.0,None
70239201942560190,70.0,5.0,Желтый
70239202173099330,30.0,3.0,Желтый
70239202173063928,13.0,4.2,Цинк
70239201931458915,6.3,5.0,None
70239202187199367,55.0,3.5,Черный
70239202173052715,19.0,4.2,Цинк
70239202173033273,51.0,4.8,RAL-6002
70239202173064672,50.0,4.5,Желтый
70239202186917078,11.0,3.5,Цинк
70239202157971677,51.0,4.2,None
70239202156207094,60.0,6.0,Цинк
70239202173056612,35.0,3.0,Желтый
70239202173098912,29.0,4.8,RAL-6005
70239202173480841,51.0,3.5,Черный
70239201931470197,9.5,3.5,Цинк
70239202188947919,35.0,4.0,None
70239202149073447,25.0,4.0,None
70239202149083025,70.0,5.0,None
70239202173033027,40.0,3.0,Желтый
70239202173029864,16.0,4.2,Коричневый
70239202186897060,51.0,3.5,None
70239202013906997,None,None,None
70239202186897031,30.0,3.5,None
70239202156162603,5.0,4.0,Коричневый
70239202173093531,19.0,5.5,RAL-6005
70239202173033192,25.0,3.5,None
70239201931455991,90.0,4.2,None
70239202173082831,16.0,4.2,Красный
70239202149068096,20.0,4.0,None
70239202175059526,120.0,4.8,None
70239201942561904,70.0,4.8,None
70239202173117040,19.0,3.9,Белый
70239201931458265,25.0,3.9,None
70239201954471655,29.0,4.8,RAL-3005
70239202173114159,38.0,4.8,RAL - 5009
70239201940739682,102.0,4.8,None
70239202173099686,13.0,3.5,None
70239202148960340,90.0,5.0,None
70239202190009504,55.0,3.5,None
70239202149096809,127.0,4.8,None
70239201931460536,16.0,3.5,None
70239202188959786,70.0,4.0,None
70239201931544797,38.0,6.3,Цинк
70239202148927256,152.0,6.3,None
70239202173037399,25.0,4.0,Желтый
70239202157989689,22.0,3.9,None
70239202189530058,35.0,4.8,RAL-3003
70239202149029225,127.0,4.8,None
70239202149000889,45.0,3.8,None
70239202148927182,60.0,6.0,None
70239202188863818,51.0,4.8,RAL-9003
70239202173130697,30.0,5.0,Желтый
70239202156247417,70.0,5.0,Цинк
70239202149053639,40.0,4.5,None
70239201940723039,25.0,4.2,None
70239202173131388,50.0,4.5,Желтый
70239202173116580,12.0,3.0,Желтый
70239202157993930,19.0,4.2,Цинк
70239201931455209,70.0,10.0,None
70239202173100606,40.0,4.0,Желтый
70239202149071051,160.0,6.3,None
70239202173126849,50.0,4.8,RAL-6002
70239202172974510,25.0,5.5,RAL-5002
70239202149029954,150.0,4.8,None
70239202173059747,45.0,3.5,None
70239202173060668,19.0,4.8,Цинк
70239202173104752,11.0,3.5,None
70239202173062957,60.0,4.8,Коричневый
70239201931544251,35.0,4.8,RAL-6005
70239202149029403,32.0,5.5,None
70239202176916351,35.0,3.5,None
70239202157988005,70.0,6.0,Цинк
70239201931460454,41.0,4.2,None
70239201940739875,75.0,4.2,None
70239202149029154,75.0,4.2,None
70239202157968568,64.0,3.9,Черный
70239202187662300,64.0,3.8,None
70239202173480996,13.0,4.2,Цинк
70239202157976031,41.0,4.2,None
70239201940584163,32.0,3.8,None
70239202173092430,28.0,4.8,RAL-7004
70239201931469814,25.0,3.5,None
70239202188135908,45.0,3.5,Черный
70239202149068012,110.0,4.8,None
70239202187141902,32.0,3.5,None
70239202186897012,35.0,3.5,Черный
70239202180127033,20.0,4.0,Белый
70239202172988505,35.0,4.8,Коричневый
70239201931457222,51.0,3.5,None
70239202148927432,45.0,3.8,None
70239202157974189,29.0,4.8,Цинк
70239202173067017,35.0,4.8,Коричневый
70239202149116915,13.0,3.9,None
70239202149066481,25.0,4.0,None
70239202149063120,65.0,4.2,None
70239202156198972,30.0,3.5,Цинк
70239202173036159,32.0,3.9,Желтый
70239202186944366,35.0,3.5,None
70239202167082322,40.0,5.0,None
70239202173135758,25.0,4.5,Желтый
70239202149000845,30.0,5.0,None
70239202173050007,51.0,4.8,RAL-6020
70239202173132248,20.0,4.5,Белый
70239202172912659,19.0,4.2,Цинк
70239202149059673,13.0,4.2,None
70239202173101722,35.0,3.5,None
70239202173109650,19.0,5.5,Зеленый
70239202190656222,75.0,4.2,None
70239202156188099,70.0,5.0,None
70239202173068186,30.0,3.5,Белый
70239202149062926,20.0,2.5,None
70239202173481234,32.0,5.5,Цинк
70239202157985216,35.0,4.8,Цинк
70239202173480893,35.0,4.8,RAL-3003
70239201940756470,51.0,3.5,Черный
70239202157972003,41.0,3.5,Черный
70239201940739876,70.0,4.2,None
70239201931455491,25.0,3.5,None
70239202173097800,50.0,4.2,Цинк
70239202188512350,35.0,3.5,None
70239202173110768,13.0,4.2,Цинк
70239202153673912,45.0,4.0,None
70239202188624906,20.0,2.5,None
70239202173481349,51.0,6.3,Цинк
70239202189733183,50.0,3.5,Черный
70239202188629751,45.0,4.0,None
70239202172901320,32.0,4.2,Цинк
70239202188045797,35.0,4.8,RAL-3005
70239202156286303,70.0,6.0,Цинк
70239202149063236,12.0,3.5,None
70239202188510014,152.0,6.3,None
70239202157989610,75.0,4.2,Черный
70239202156316030,130.0,6.0,Цинк
70239202149062601,12.0,3.0,None
70239202173104738,20.0,3.5,Цинк
70239202012538461,19.0,5.5,RAL-6005
70239202172930361,38.0,6.3,Цинк
70239201931463457,45.0,3.5,None
70239201940756535,41.0,3.8,None
70239202173084874,16.0,4.2,Цинк
70239202149110367,16.0,4.0,None
70239202149098875,60.0,5.0,None
70239202173038011,80.0,6.0,Цинк
70239202149086538,9.5,3.5,None
70239202173112735,65.0,3.8,None
70239201940756621,41.0,3.5,Черный
70239202156304455,60.0,5.0,Цинк
70239201931461413,300.0,12.0,None
70239201940711327,13.0,4.2,None
70239202149062992,12.0,3.5,None
70239202172973661,70.0,4.8,RAL-1015
70239202187641752,80.0,4.8,None
70239202173094082,50.0,4.2,Цинк
70239202149063418,100.0,5.0,None
70239202173067692,16.0,4.2,Цинк
70239202157994459,38.0,6.3,Цинк
70239202149073395,40.0,6.0,None
70239202157980317,60.0,4.8,Цинк
70239201942563042,19.0,5.5,Цинк
70239201931546350,19.0,5.5,None
70239202157979155,60.0,6.3,Цинк
70239202173057584,45.0,3.5,None
70239202188510767,35.0,4.8,RAL-6020
70239202190658637,40.0,5.0,None
70239202149098823,11.0,3.5,None
70239202173132004,51.0,3.5,Черный
70239202173025325,19.0,4.8,Зеленый
70239202173481022,127.0,4.8,None
70239202149108144,90.0,6.0,None
70239201931463459,64.0,3.8,None
70239202188020816,60.0,4.8,None
70239202173101620,20.0,3.0,Желтый
70239202157973214,35.0,3.5,Черный
70239202187511718,160.0,4.8,None
70239202188959759,51.0,4.8,RAL-9003
70239202173125980,9.5,3.5,None
70239202173029667,19.0,5.5,Красный
70239201954471063,50.0,4.8,RAL-8017
70239202173071571,80.0,6.0,Желтый
70239202188588310,100.0,4.8,Черный
70239202149073044,45.0,4.5,None
70239202149057260,19.0,4.2,None
70239201931462409,152.0,6.3,None
70239202188153368,19.0,4.8,RAL-6005
70239201942560604,90.0,6.0,Желтый
70239202149057264,50.0,6.0,None
70239201940584308,25.0,4.2,Цинк
70239202172887177,35.0,4.8,RAL-6020
70239202149000549,110.0,4.8,None
70239202149121530,19.0,4.2,None
70239202173071813,19.0,4.8,Красный
70239202149057648,16.0,4.2,None
70239202186110249,9.5,3.5,None
70239202149000529,32.0,4.2,None
70239202157982029,19.0,3.9,Черный
70239202173097018,100.0,6.0,Желтый
70239202173064862,50.0,4.8,RAL-5005
70239202173102895,35.0,4.8,Зеленый
70239202157976490,80.0,6.3,Цинк
70239202157976939,75.0,4.2,Черный
70239201931544967,25.0,4.2,RAL-7004
70239201931462863,38.0,6.3,None
70239202149068053,20.0,3.0,None
70239202173062842,28.0,4.8,RAL-6005
70239202173112699,35.0,3.0,Желтый
70239202149066343,9.5,3.5,None
70239202173098740,16.0,4.2,Цинк
70239202167099033,30.0,4.0,None
70239202175052587,25.0,3.5,None
70239202173041354,20.0,4.0,Желтый
70239201931462022,16.0,5.0,None
70239201940756938,60.0,6.0,None
70239202190655252,75.0,4.2,None
70239202173032645,35.0,4.8,RAL-5005
70239202173067561,28.0,4.8,Синий
70239202173066349,19.0,3.5,None
70239202173030897,150.0,6.0,Белый
70239202156286489,30.0,4.5,Цинк
70239202173038286,32.0,4.2,Цинк
70239202149000411,110.0,6.0,None
70239201931544785,150.0,6.3,None
70239201931439199,19.0,4.2,None
70239202173046662,20.0,2.5,Желтый
70239202189951611,90.0,6.0,None
70239202173046136,13.0,4.8,Белый
70239202152711877,25.0,2.5,None
70239202173114559,25.0,5.5,Красный
70239202173061214,19.0,5.5,RAL-5021
70239202176887639,None,None,Цинк
70239202173026763,16.0,4.2,RAL-9005
70239202158246862,110.0,4.8,None
70239201931571071,95.0,5.0,Черный
70239202186613840,32.0,3.8,None
70239202173061113,19.0,5.5,RAL-5005
70239202188615258,41.0,3.8,None
70239202173104216,28.0,4.8,Зеленый
70239201931547114,29.0,4.8,RAL-9003
70239202157972129,45.0,3.5,Черный
70239202173025119,29.0,4.8,RAL-5002
70239202173096621,25.0,4.2,Цинк
70239201931544450,70.0,4.8,RAL-1014
70239202187522899,25.0,3.5,Черный
70239202149057548,65.0,4.2,None
70239202173126350,45.0,3.5,Желтый
70239202173092777,130.0,6.0,Желтый
70239202173040007,28.0,4.8,RAL-3011
70239202149071039,70.0,6.0,None
70239202173481014,50.0,4.8,RAL-5005
70239202172969805,70.0,4.8,RAL-3011
70239202173101596,19.0,5.5,RAL-5021
70239202157985813,127.0,4.8,Черный
70239202173086371,50.0,4.5,Цинк
70239202149057060,60.0,6.0,None
70239202173135169,35.0,4.8,Зеленый
70239201931469808,95.0,4.8,None
70239201931547131,32.0,4.2,Цинк
70239202173065130,16.0,4.0,Желтый
70239202173088238,50.0,4.8,Зеленый
70239201931547537,95.0,4.8,Черный
70239202149053030,150.0,4.8,None
70239202157981495,51.0,4.8,Цинк
70239202186613683,19.0,4.2,None
70239202157967719,95.0,4.8,Черный
70239202187667319,41.0,3.5,Черный
70239201954471659,48.0,3.5,None
70239202173084491,19.0,4.2,Цинк
70239201931468788,11.0,3.5,None
70239202173096040,25.0,3.9,Цинк
70239201942559852,35.0,4.8,Цинк
70239202157971332,70.0,4.8,Цинк
70239202157984352,70.0,4.2,Черный
70239202173063174,16.0,4.2,Цинк
70239202186277531,25.0,3.5,Белый
70239202188968400,51.0,6.3,None
70239201931468792,11.0,3.5,None
70239202189558639,19.0,3.5,None
70239202188452079,75.0,4.2,None
70239202189951607,35.0,4.0,None
70239202149059789,40.0,3.0,None
70239202173480863,35.0,4.8,RAL-3003
70239202157967198,90.0,5.0,Цинк
70239202149052991,25.0,4.2,None
70239202188511812,40.0,6.0,None
70239201940583980,75.0,4.2,None
70239202173127381,16.0,4.0,None
70239202157973274,30.0,3.5,Цинк
70239201931544955,13.0,4.2,Цинк
70239202173132157,45.0,6.0,Цинк
70239201931544232,13.0,4.2,RAL-5005
70239202186110505,30.0,5.0,None
70239201931871534,45.0,3.5,Черный
70239201931455228,25.0,4.2,None
70239202173099654,19.0,5.5,RAL-3005
70239201954471054,51.0,5.5,Цинк
70239202156155543,16.0,3.0,None
70239202172989965,75.0,4.2,Цинк
70239202149072871,25.0,3.9,None
70239202187667199,28.0,4.8,RAL-8017
70239202173078567,19.0,4.8,Красный
70239202186339657,50.0,5.0,None
70239202167038027,45.0,3.5,None
70239202149060198,19.0,5.5,None
70239202167038003,45.0,3.8,None
70239202173481039,25.0,3.5,Черный
70239202156234759,30.0,3.0,Цинк
70239202188959714,13.0,4.2,None
70239202173047957,20.0,6.0,Желтый
70239202173481206,25.0,6.3,Цинк
70239202173115574,35.0,4.0,Желтый
70239202149080200,100.0,4.8,None
70239202173481043,19.0,4.2,Цинк
70239201940582727,16.0,4.2,Цинк
70239202149121508,13.0,4.2,None
70239202149000245,135.0,6.3,None
70239202173099190,70.0,4.8,Коричневый
70239202173124553,65.0,4.8,RAL - 5009
70239202149056967,65.0,4.2,None
70239202158262131,19.0,3.9,None
70239202157990365,152.0,4.8,Черный
70239202180491299,16.0,3.5,None
70239201931549201,51.0,6.3,None
70239201931544405,13.0,4.2,RAL-8017
70239202173056402,51.0,5.5,Цинк
70239201931544789,38.0,6.3,RAL-3003
70239201940739745,75.0,4.2,None
70239202157967736,50.0,5.5,Цинк
70239202149038546,40.0,5.0,None
70239202173115485,75.0,4.2,None
70239202172925254,35.0,4.8,Синий
70239202173087663,41.0,4.2,Цинк
70239201931544751,25.0,4.2,Цинк
70239201931460618,60.0,10.0,None
70239202157970252,35.0,3.5,Черный
70239202156196602,25.0,4.0,None
70239202149053608,65.0,4.2,None
70239202149063103,19.0,3.5,None
70239202173112226,12.0,3.0,Желтый
70239201931550191,100.0,6.3,Цинк
70239202149108232,50.0,4.5,None
70239202173049358,51.0,3.5,None
70239202186111965,25.0,4.2,Цинк
70239202158237006,25.0,2.5,None
70239202188863900,120.0,6.0,None
70239202173129647,50.0,4.8,RAL-6005
70239202189739558,None,None,Белый
70239202188629677,100.0,4.8,None
70239201931568731,89.0,5.0,Черный
70239201940756697,30.0,3.0,None
70239202187027085,9.5,3.5,Черный
70239202157970258,90.0,4.8,Черный
70239201942563716,35.0,4.5,Желтый
70239201942559838,40.0,5.0,Желтый
70239201931463537,35.0,3.0,None
70239202188808772,70.0,4.2,Черный
70239202173135379,29.0,4.8,Красный
70239202173051528,70.0,4.8,Красный
70239201931458928,40.0,8.0,None
70239202156242915,10.0,2.5,Цинк
70239202189510342,25.0,3.5,Черный
70239202173134817,35.0,4.8,Коричневый
70239201931547138,13.0,4.2,RAL-8017
70239202186110104,16.0,4.2,None
70239202189651667,45.0,3.5,None
70239201940584317,125.0,None,None
70239201942566272,40.0,6.0,Желтый
70239202149078789,50.0,4.5,None
70239202188624887,25.0,3.0,None
70239202173082938,70.0,4.8,Синий
70239202171925822,45.0,3.5,None
70239202188511781,51.0,4.8,RAL-5005
70239202173112412,32.0,3.5,Черный
70239201940756717,50.0,5.0,None
70239202188947878,28.0,4.8,None
70239202157979390,25.0,3.5,Черный
70239202157989219,90.0,4.8,Черный
70239202157992749,75.0,5.5,Цинк
70239202156245101,120.0,6.0,Цинк
70239202149071146,32.0,4.2,None
70239202173034113,50.0,4.8,RAL - 5009
70239202173025172,35.0,3.5,None
70239202173068148,60.0,6.0,Желтый
70239201931544149,25.0,5.5,RAL-3005
70239202173053061,19.0,4.8,Белый
70239202149062409,100.0,6.0,None
70239202173078909,16.0,3.5,Желтый
70239202173067003,9.5,3.5,None
70239201940757110,50.0,3.5,None
70239202186586654,25.0,3.5,None
70239201940640022,51.0,4.8,Цинк
70239202157981985,32.0,3.5,Черный
70239202149096776,30.0,3.5,None
70239202157986800,35.0,3.5,Цинк
70239201931545948,19.0,3.5,Черный
70239202173481141,35.0,3.5,Черный
70239201954471129,70.0,4.8,RAL-3005
70239202172922281,32.0,6.3,Цинк
70239202173125257,70.0,4.8,Красный
70239201931457785,41.0,3.5,None
70239201931467850,25.0,3.8,None
70239202157973193,35.0,3.5,Черный
70239201940756404,90.0,4.2,None
70239202157969309,51.0,4.8,Цинк
70239202149029156,50.0,5.0,None
70239202157969782,19.0,4.2,Цинк
70239201940746887,90.0,4.2,None
70239202167097211,12.0,3.0,None
70239201931458945,25.0,3.5,None
70239202157969645,35.0,3.5,Черный
70239202188947866,25.0,3.0,None
70239202157975571,41.0,3.5,Черный
70239202149118032,40.0,3.0,None
70239202173086559,41.0,4.2,Цинк
70239202149073117,51.0,5.5,None
70239202173070858,16.0,3.5,Желтый
70239202188452122,28.0,4.8,RAL-7024
70239202149066041,55.0,3.5,None
70239202148960420,19.0,4.2,None
70239202173070687,25.0,3.0,Белый
70239202157980414,11.0,3.8,None
70239202173083700,60.0,5.0,Желтый
70239201931461668,9.5,3.5,Цинк
70239202173126250,25.0,3.5,None
70239201931460620,13.0,4.2,None
70239201931470133,19.0,2.9,None
70239202173480953,13.0,4.2,Цинк
70239201940711697,45.0,3.8,None
70239202173069208,19.0,4.2,Зеленый
70239201931544924,70.0,4.8,RAL-6002
70239202157984681,45.0,3.5,Черный
70239202149119208,10.0,2.5,None
70239202186336583,110.0,4.8,None
70239202173133389,35.0,3.9,Желтый
70239202148927533,25.0,4.5,None
70239202173116116,35.0,4.8,Синий
70239202157982126,70.0,4.2,Черный
70239202157977568,25.0,4.2,Цинк
70239202157971372,32.0,4.2,Цинк
70239202157979403,51.0,3.5,Черный
70239202173056027,32.0,3.5,None
70239202173480986,41.0,3.8,None
70239202157975335,32.0,3.9,None
70239202172929701,35.0,4.8,Красный
70239202157968529,35.0,5.0,Цинк
70239202189548538,41.0,3.5,None
70239202173086092,29.0,4.8,Красный
70239202149072772,20.0,3.0,None
70239202173088077,35.0,4.0,Цинк
70239202157967744,22.0,3.9,None
70239202173024126,19.0,5.5,Коричневый
70239202157977244,19.0,3.9,None
70239201931568360,32.0,3.5,Черный
70239201931545156,127.0,4.8,Черный
70239202188511825,50.0,5.0,None
70239201931550273,51.0,4.2,Цинк
70239202164410635,100.0,4.8,None
70239202173112310,40.0,5.0,Белый
70239202186112419,90.0,4.2,None
70239202149000697,60.0,6.0,None
70239202148960385,90.0,5.0,None
70239202187046366,13.0,4.2,Цинк
70239201940762056,11.0,3.5,None
70239201931552843,16.0,4.2,RAL-5005
70239202173099728,80.0,4.8,Красный
70239202173122549,64.0,4.2,Черный
70239202157983606,35.0,3.9,None
70239201931544617,280.0,6.3,Цинк
70239202173051252,155.0,6.3,None
70239202157986094,35.0,4.8,Цинк
70239202173081446,51.0,4.8,Коричневый
70239202149098768,80.0,5.0,None
70239202156142236,20.0,2.5,Цинк
70239201931544763,19.0,4.2,RAL-7004
70239201931544795,152.0,4.8,Черный
70239202012718007,12.5,4.0,None
70239202148580203,None,None,None
70239201931571075,76.0,4.2,Черный
70239202188510185,90.0,5.0,None
70239202149066282,30.0,4.0,None
70239202157988653,51.0,4.2,None
70239202156142357,12.0,3.0,None
70239201940729545,32.0,3.5,None
70239202173095356,50.0,4.8,Коричневый
70239201931467427,130.0,6.0,None
70239202167082306,20.0,4.5,None
70239202187044475,25.0,3.5,None
70239202173070414,20.0,5.0,Желтый
70239201931546337,32.0,4.2,RAL-8017
70239202149063356,40.0,4.0,None
70239202189503103,75.0,4.2,Черный
70239202188578543,150.0,4.8,Черный
70239202157985492,20.0,4.0,Цинк
70239202172935408,38.0,5.5,Цинк
70239202149068036,12.0,4.0,None
70239202157977854,51.0,4.2,None
70239201931440371,1300.0,16.0,None
70239202188509995,30.0,3.5,None
70239201942559816,50.0,4.5,Желтый
70239202173130014,25.0,3.5,Черный
70239202188648479,60.0,4.0,None
70239202186277392,11.0,3.5,Черный
70239202149067760,25.0,5.0,None
70239201931551936,127.0,4.8,Черный
70239202172994272,19.0,4.2,Цинк
70239201931465856,50.0,4.2,Цинк
70239201931462410,35.0,3.5,None
70239202157985510,70.0,4.2,Черный
70239201931457382,64.0,3.8,None
70239202188510811,20.0,4.0,None
70239202173086315,60.0,5.0,Желтый
70239202173100291,32.0,5.5,RAL-3005
70239201931460616,45.0,3.5,Черный
70239201954471150,51.0,4.8,Цинк
70239202157973983,40.0,3.0,Цинк
70239202173092923,75.0,4.2,None
70239202188512307,50.0,4.5,None
70239202173079890,25.0,5.5,Коричневый
70239202157971522,102.0,4.8,Черный
70239202172889551,25.0,3.9,Белый
70239201931461669,32.0,3.5,None
70239201931544683,13.0,4.2,RAL-3005
70239202149124636,11.0,3.5,None
70239202188648373,50.0,3.5,None
70239202173481281,19.0,3.5,None
70239202173125139,110.0,6.0,Желтый
70239202149117887,38.0,5.5,None
70239202148927468,19.0,5.5,None
70239202173088665,35.0,4.8,RAL-3009
70239202184097331,20.0,3.0,None
70239202157969203,95.0,4.8,Черный
70239202149124818,70.0,4.0,None
70239201954471125,35.0,4.8,Цинк
70239202173062575,38.0,4.8,Коричневый
70239201954471625,19.0,5.5,RAL-8017
70239201940710078,16.0,4.2,Синий
70239201931545963,38.0,6.3,RAL-8017
70239202156295630,30.0,4.0,Цинк
70239202188471487,125.0,4.8,Черный
70239202149053623,65.0,4.2,None
70239202149038078,35.0,3.0,None
70239202149068250,35.0,3.0,None
70239202186336726,50.0,5.0,None
70239202186947317,32.0,4.2,Цинк
70239202158237463,10.0,2.5,None
70239202149057649,30.0,5.0,None
70239202173062755,38.0,5.5,Белый
70239202173086530,75.0,4.2,Цинк
70239202173117987,35.0,3.5,None
70239202173120039,16.0,5.5,Белый
70239202173056460,28.0,4.8,RAL-3003
70239202157977032,9.5,3.5,Цинк
70239202156209629,70.0,6.0,None
70239201931549930,25.0,3.9,Желтый
70239202186276976,41.0,3.5,Черный
70239202156248918,35.0,3.9,Цинк
70239202186336768,19.0,4.2,Цинк
70239201940756463,13.0,4.2,None
70239202157980338,29.0,4.8,Цинк
70239202172927910,28.0,4.8,Белый
70239201940734020,35.0,3.5,None
70239202149063422,45.0,4.0,None
70239202149058067,50.0,5.0,None
70239201942562281,25.0,5.5,Цинк
70239202149038070,50.0,3.5,None
70239202172887542,25.0,5.5,RAL-6020
70239202187057591,89.0,4.2,None
70239202173041197,11.0,3.5,None
70239202157971324,80.0,6.0,Цинк
70239201940756487,25.0,4.2,None
70239202188510155,38.0,6.3,None
70239202157966781,25.0,4.2,Цинк
70239202186562304,32.0,4.2,Цинк
70239201931544379,38.0,6.3,RAL-6005
70239202156256733,20.0,6.0,Цинк
70239202173065816,19.0,4.8,Красный
70239202149067726,40.0,3.5,None
70239202157968078,55.0,3.5,Черный
70239202173046025,25.0,4.0,Желтый
70239202164405134,35.0,3.5,None
70239202157990283,32.0,4.2,None
70239202173050375,29.0,4.8,RAL-8017
70239202149000983,76.0,5.5,None
70239202188648311,20.0,2.5,None
70239201931460515,32.0,3.5,None
70239202148999388,30.0,5.0,None
70239202172887357,29.0,4.8,RAL-6020
70239202173059691,25.0,2.5,Белый
70239202173070278,12.0,2.5,Желтый
70239202157983411,29.0,4.8,Цинк
70239202188135827,35.0,3.5,Черный
70239201940711329,19.0,4.2,None
70239202173056968,50.0,4.8,Белый
70239202188510091,190.0,6.3,None
70239202157966507,16.0,3.5,Черный
70239202157980393,102.0,4.8,Черный
70239202173032941,80.0,4.8,Красный
70239202173051412,19.0,4.8,Коричневый
70239202157976913,60.0,4.8,Цинк
70239201931544309,25.0,5.5,Цинк
70239201940739841,152.0,4.8,None
70239202173052260,76.0,4.2,None
70239201931549008,32.0,4.2,RAL-3005
70239202149086528,32.0,3.5,None
70239202156163214,50.0,4.5,None
70239201940756838,800.0,150.0,None
70239202014047726,25.0,5.5,RAL-6005
70239202149053019,16.0,3.5,None
70239202173134595,35.0,4.8,Зеленый
70239202188749085,140.0,4.8,None
70239202173128089,50.0,4.8,Красный
70239202157967810,50.0,3.5,Черный
70239202173135497,100.0,4.8,None
70239202173078882,51.0,4.8,RAL-3011
70239202149000997,25.0,2.5,None
70239202173045986,35.0,4.0,Желтый
70239202148960280,90.0,6.0,None
70239202157982097,50.0,3.5,Черный
70239202173035732,28.0,4.8,RAL-6005
70239202157976244,25.0,6.3,Цинк
70239202173481078,102.0,4.8,Черный
70239202173051250,29.0,4.8,Зеленый
70239201931544502,80.0,6.3,None
70239202173135073,45.0,6.0,Белый
70239202157982940,76.0,4.2,Цинк
70239202173034298,20.0,3.0,Желтый
70239202173071028,50.0,5.0,Желтый
70239202186336871,16.0,4.2,Цинк
70239202149059615,12.0,3.0,None
70239202157967899,25.0,4.2,Цинк
70239202149062106,75.0,4.2,None
70239202173092494,16.0,3.9,Желтый
70239201906461341,7.0,None,None
70239202173480993,16.0,4.2,None
70239201954471260,38.0,4.2,Цинк
70239202149116901,45.0,3.5,None
70239202156299716,60.0,4.0,Цинк
70239201931544358,51.0,4.8,RAL-5005
70239202173115392,35.0,4.8,RAL-7004
70239202173118155,35.0,4.8,RAL-5005
70239202173119833,28.0,4.8,RAL-8017
70239202173048842,19.0,5.5,RAL-6005
70239201931545065,19.0,3.9,Черный
70239201931571646,30.0,3.9,Черный
70239202157965985,70.0,4.2,Черный
70239201931463669,38.0,2.0,Цинк
70239202188648477,32.0,3.8,None
70239202173087255,60.0,4.8,RAL - 5009
70239202173071157,25.0,5.5,Коричневый
70239202188512302,28.0,4.8,RAL-9003
70239202156214175,40.0,6.0,Цинк
70239202157970200,150.0,6.3,Цинк
70239202013909676,32.0,5.5,RAL-6005
70239202188511742,20.0,4.0,None
70239201931469810,19.0,3.5,None
70239202149057526,16.0,3.5,None
70239202173052634,50.0,3.5,Желтый
70239201931572342,51.0,4.2,Цинк
70239202148927315,19.0,6.3,None
70239202173133875,16.0,4.2,Черный
70239202173135056,80.0,5.0,Желтый
70239202158262162,25.0,3.8,None
70239202063652976,125.0,4.8,Черный
70239202157981936,100.0,4.8,Черный
70239201931544234,70.0,4.8,RAL-7004
70239202188512318,127.0,4.8,None
70239202157982437,19.0,4.2,Цинк
70239202173128436,100.0,6.3,Белый
70239201940724889,110.0,4.8,None
70239202173039963,152.0,4.8,None
70239202149057626,30.0,4.0,None
70239202149000242,40.0,3.5,None
70239202157976756,120.0,5.0,Цинк
70239202184258273,110.0,6.0,None
70239202149072994,25.0,3.5,None
70239202173480987,13.0,4.2,None
70239202149119246,19.0,3.5,None
70239201931544137,19.0,6.3,None
70239202156146866,50.0,10.0,None
70239201931549357,64.0,3.8,Черный
70239202188174650,19.0,4.8,RAL-3005
70239201931544651,19.0,4.2,RAL-3005
70239202173481264,50.0,4.8,RAL-3003
70239202173481058,76.0,4.2,Черный
70239202157969468,70.0,4.8,Цинк
70239202149052986,35.0,3.8,None
70239202149067936,35.0,3.5,None
70239202189548499,70.0,5.0,None
70239201931545009,19.0,5.5,RAL-6005
70239202149079538,35.0,3.5,None
70239201940748098,150.0,4.8,None
70239201931437123,35.0,4.8,None
70239202156244056,19.0,3.5,None
